hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
mostly7b-0ef6-4748-b86e-74548c4927d1,652,Machinga Rural,0.8905583620071411,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,0,1,Machinga,rural
mostly40-ee4e-48f5-a5c0-7a74444da52a,652,Machinga Rural,0.8905583620071411,0,1,0,0,1,0,1,0,1,0,2,3,1,2,0,0,2,0,5,Machinga,rural
mostly9f-acf6-46b1-a4bc-00067e082397,652,Machinga Rural,0.8905583620071411,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,Machinga,rural
mostlyce-c441-4b94-8a80-44937d12deba,652,Machinga Rural,0.8905583620071411,0,1,1,1,1,1,0,1,1,0,3,2,1,1,0,0,2,0,5,Machinga,rural
mostlyde-be8d-4d0a-8eb9-bd0b1aef519b,652,Machinga Rural,0.8905583620071411,0,0,0,0,1,0,0,1,1,0,0,2,1,1,1,0,1,0,2,Machinga,rural
mostlye9-b8a1-4c17-9204-72b8bf93a295,652,Machinga Rural,0.8905583620071411,0,1,0,0,1,1,0,1,1,0,2,4,1,0,2,1,4,0,8,Machinga,rural
mostly1e-bf6a-43e9-9d86-2c1848d1cbea,652,Machinga Rural,0.8905583620071411,0,0,0,1,1,1,0,1,1,1,2,5,1,2,3,1,1,1,7,Machinga,rural
mostly56-3231-4a4b-ba30-1a97b08bb785,652,Machinga Rural,0.8905583620071411,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,1,0,1,3,Machinga,rural
mostlya1-e5b0-4d7b-a1bc-0e74dad88532,652,Machinga Rural,0.8905583620071411,0,0,0,0,0,1,0,1,1,1,4,2,0,2,1,0,5,0,6,Machinga,rural
mostly13-406b-4699-b100-c8b01f3afe98,652,Machinga Rural,0.8905583620071411,0,1,0,0,1,0,0,1,1,0,2,3,1,0,0,0,1,0,5,Machinga,rural
mostly0a-84a2-4e03-8365-25edcd37ae21,652,Machinga Rural,0.8905583620071411,0,0,0,1,1,1,0,1,1,1,3,3,0,2,0,0,2,0,6,Machinga,rural
mostlyb4-e16b-4647-b4ca-581ce1688864,652,Machinga Rural,0.8905583620071411,0,0,0,0,1,1,0,1,1,1,3,1,1,1,0,0,1,0,4,Machinga,rural
mostly86-27de-4673-8563-060df9ed3172,652,Machinga Rural,0.8905583620071411,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,Machinga,rural
mostly85-cb6e-4839-96a6-b27acfc1f708,652,Machinga Rural,0.8905583620071411,0,0,0,1,0,1,0,1,1,1,4,2,0,2,1,1,1,0,6,Machinga,rural
mostly39-0bce-4b5b-9861-06100cf1d287,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,1,0,1,1,0,2,1,0,1,0,0,2,0,3,Machinga,rural
mostly00-e762-459e-aff0-64700cf34bdd,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,0,0,1,1,0,3,2,1,0,1,0,2,0,5,Machinga,rural
mostly14-6dac-451c-8fae-09cfc85f7a0b,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,0,0,1,1,0,3,2,2,0,0,0,2,0,5,Machinga,rural
mostly47-5ba9-4aed-b347-edd10e81453e,653,Machinga Rural,1.0393887758255005,0,0,0,0,1,1,0,1,1,1,3,2,1,1,2,0,2,0,5,Machinga,rural
mostlyfc-6578-4c75-a6f4-2a310a8ee691,653,Machinga Rural,1.0393887758255005,0,1,0,1,1,1,0,1,1,1,1,3,2,0,1,0,1,0,4,Machinga,rural
mostlyac-5cc7-4d0a-99f7-a8095007ea05,653,Machinga Rural,1.0393887758255005,0,1,0,1,1,1,1,1,1,1,2,3,1,3,1,0,1,0,5,Machinga,rural
mostlye6-7306-46de-b604-0735efc49482,653,Machinga Rural,1.0393887758255005,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,Machinga,rural
mostly5c-7da5-4b3c-8114-7fe6ffbf43cb,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,1,0,1,1,1,1,2,0,0,1,0,2,0,3,Machinga,rural
mostly18-11cc-4198-a98d-8c7342c7e0ef,653,Machinga Rural,1.0393887758255005,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,2,0,2,Machinga,rural
mostlybf-486c-4c35-be13-12919c439483,653,Machinga Rural,1.0393887758255005,0,1,0,0,1,0,1,1,1,1,1,4,2,1,2,1,1,0,7,Machinga,rural
mostly0c-0160-450e-97cb-147b046d3f52,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,Machinga,rural
mostly25-dfb5-480c-8cca-57528630dd14,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,0,0,1,1,1,2,1,1,1,0,0,2,0,3,Machinga,rural
mostly0d-4698-4bab-8814-9a104c0cbd29,653,Machinga Rural,1.0393887758255005,1,0,0,1,1,1,0,1,1,1,4,4,0,1,2,1,1,1,8,Machinga,rural
mostlya0-62fe-458c-b759-0e730e07285f,653,Machinga Rural,1.0393887758255005,0,0,0,1,0,1,1,1,1,0,1,2,0,2,1,0,1,0,3,Machinga,rural
mostly7d-7089-4669-b426-87cfde8d7897,653,Machinga Rural,1.0393887758255005,0,0,0,0,1,0,0,1,1,0,2,3,0,0,0,0,3,0,5,Machinga,rural
mostly5f-0c4c-4e22-812e-9b94a960f095,653,Machinga Rural,1.0393887758255005,0,0,0,0,1,1,0,1,1,1,2,4,1,2,1,0,2,0,6,Machinga,rural
mostly0e-a5b9-418e-b4e3-cc19438e0490,653,Machinga Rural,1.0393887758255005,0,0,0,1,1,1,0,1,1,1,0,4,1,2,0,0,1,0,4,Machinga,rural
mostlybb-a24e-4dab-93c0-4f828725c5b7,653,Machinga Rural,1.0393887758255005,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,2,0,3,Machinga,rural
mostly23-b309-4e5b-837c-ffbc3b26980b,653,Machinga Rural,1.0393887758255005,0,0,0,0,1,1,0,1,1,1,3,0,0,0,0,1,0,0,5,Machinga,rural
mostlyae-f65d-42eb-962b-2c16369b3d82,653,Machinga Rural,1.0393887758255005,0,1,0,0,1,0,1,1,1,0,4,6,1,4,2,0,2,0,10,Machinga,rural
mostlybd-0f0b-4c56-a08f-141313bfa776,653,Machinga Rural,1.0393887758255005,0,1,0,0,1,1,1,1,1,1,2,3,2,1,2,0,3,0,5,Machinga,rural
mostly1f-f041-4fb1-bca8-5b4367057fc1,653,Machinga Rural,1.0393887758255005,0,1,0,0,1,0,0,1,1,0,3,2,1,0,1,1,1,0,5,Machinga,rural
mostly8b-4a4a-4701-9677-ee0ca8243242,653,Machinga Rural,1.0393887758255005,1,0,0,1,1,1,0,1,1,0,2,3,0,1,2,0,1,2,5,Machinga,rural
mostly9a-ae00-4829-b36c-bc848d3f222d,654,Machinga Rural,1.8301576375961304,0,1,0,0,1,0,0,1,1,1,0,4,1,0,1,0,1,0,4,Machinga,rural
mostly14-09f3-4714-8e8d-99eb3cd349f7,654,Machinga Rural,1.8301576375961304,0,0,0,0,1,0,0,1,1,0,2,3,0,0,1,1,2,1,5,Machinga,rural
mostlye5-a180-467a-bebb-72da8d9d32e4,654,Machinga Rural,1.8301576375961304,0,0,0,0,1,0,0,1,1,0,2,4,2,0,2,1,4,0,10,Machinga,rural
mostlyd0-01eb-4acb-bd23-9eb91a864d72,654,Machinga Rural,1.8301576375961304,0,1,0,0,1,1,0,1,1,0,3,1,1,0,0,0,2,0,4,Machinga,rural
mostly48-aab3-4a20-87fe-1e490f3149a9,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,1,0,1,1,1,3,2,0,1,1,0,2,0,5,Machinga,rural
mostly71-705b-468b-8ec7-168412dee866,654,Machinga Rural,1.8301576375961304,0,1,0,0,1,0,0,1,1,1,2,4,1,1,1,0,2,1,6,Machinga,rural
mostlye2-8561-44e2-bf15-96093eed3541,654,Machinga Rural,1.8301576375961304,0,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,1,0,3,Machinga,rural
mostly04-5b0d-4c45-b6ae-185d5a8154f4,654,Machinga Rural,1.8301576375961304,0,0,0,0,1,1,0,0,1,0,1,4,0,3,1,0,2,0,5,Machinga,rural
mostly12-5c13-4a32-a341-c380b2862946,654,Machinga Rural,1.8301576375961304,1,0,0,0,1,0,1,1,1,1,2,3,1,1,1,0,1,0,5,Machinga,rural
mostly05-def6-41f9-82b1-004728adcbf3,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,Machinga,rural
mostlyca-bc21-4700-9746-d1826d4163fe,654,Machinga Rural,1.8301576375961304,1,1,0,0,1,1,0,1,1,0,3,1,1,0,0,0,2,0,4,Machinga,rural
mostly40-2255-477e-8d1e-a66c9a8fe64a,654,Machinga Rural,1.8301576375961304,0,1,0,1,1,0,0,1,1,1,4,4,2,1,2,1,1,0,8,Machinga,rural
mostly94-bc3c-4e95-8a29-1804e2e9f095,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,0,0,1,1,1,0,4,0,1,2,0,1,0,4,Machinga,rural
mostlya2-945d-4a3e-b3a2-9c279b232872,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,1,0,1,1,1,4,3,2,0,2,0,0,1,7,Machinga,rural
mostly33-4bb4-4df6-89dc-03a0dab6055d,654,Machinga Rural,1.8301576375961304,0,0,0,0,1,1,0,1,1,1,1,3,2,0,0,0,2,0,4,Machinga,rural
mostlyf0-3b9d-428c-9b04-8b82b020f1c5,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,0,1,1,1,0,4,5,0,1,3,0,2,0,7,Machinga,rural
mostly89-64f1-4b4e-8270-aa297aa3b868,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,1,0,1,1,1,1,4,0,2,0,1,1,0,5,Machinga,rural
mostly41-79de-4f37-80f3-5cbc31d4d792,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,0,1,1,1,1,4,2,1,1,0,0,2,0,6,Machinga,rural
mostly59-d851-416c-a2b3-6f3a1293dc2f,654,Machinga Rural,1.8301576375961304,0,0,0,0,0,1,0,0,1,0,2,2,0,0,1,0,3,0,4,Machinga,rural
mostly01-c01d-4d06-ae05-56cea0ced88c,654,Machinga Rural,1.8301576375961304,0,0,0,1,1,0,0,1,1,1,0,5,1,1,2,1,1,0,5,Machinga,rural
mostlyb8-536e-4916-9f0e-0e84909be72c,654,Machinga Rural,1.8301576375961304,0,0,0,0,0,1,0,1,1,0,3,2,0,0,1,2,3,0,5,Machinga,rural
mostly6f-f5fa-4e6a-a511-4687f7f5602a,654,Machinga Rural,1.8301576375961304,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,2,0,2,Machinga,rural
mostly34-e552-4cec-92bc-ba3a2a6c8942,654,Machinga Rural,1.8301576375961304,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,Machinga,rural
mostly83-3d22-416b-96af-7a59ba1c6ce2,655,Machinga Rural,0.8988540172576904,0,0,0,1,1,1,0,1,1,1,1,4,1,0,0,0,2,0,5,Machinga,rural
mostly35-2faa-47fc-b5d6-49419bd116c2,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,1,1,1,1,1,2,5,1,1,2,0,1,0,7,Machinga,rural
mostly32-3723-442c-9d86-9c302061c03c,655,Machinga Rural,0.8988540172576904,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,2,0,2,Machinga,rural
mostly0c-9c51-4694-b70a-777ad094b3aa,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,2,Machinga,rural
mostly18-4178-40de-8c06-d943a77fd22d,655,Machinga Rural,0.8988540172576904,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,Machinga,rural
mostly88-80b9-49c7-aa3b-cea6090185f2,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,0,1,1,1,0,1,4,0,1,1,1,1,0,5,Machinga,rural
mostlyb7-3047-4fe6-9664-fc59176095ef,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,2,0,4,Machinga,rural
mostlyf6-ed4f-46d7-9601-d7197741d4c0,655,Machinga Rural,0.8988540172576904,0,0,0,1,1,0,1,1,1,1,4,1,1,1,1,0,2,0,5,Machinga,rural
mostly16-51ee-4d4b-b778-28c22e841785,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,0,1,1,1,1,4,2,1,3,0,0,2,0,6,Machinga,rural
mostly70-d20d-4892-9497-91c3c3d402e6,655,Machinga Rural,0.8988540172576904,0,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,1,0,2,Machinga,rural
mostly83-319e-4cb7-a952-05a7691b6ec7,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,1,1,1,1,0,3,2,0,2,0,0,3,0,5,Machinga,rural
mostly1e-c03b-43c2-b842-c163ad4d5ad8,655,Machinga Rural,0.8988540172576904,0,1,0,0,1,1,0,1,1,1,4,1,1,0,1,0,3,0,5,Machinga,rural
mostly9c-f1b7-468a-8246-dbeca1d342f1,655,Machinga Rural,0.8988540172576904,0,1,0,1,1,1,0,1,1,1,4,2,1,2,1,0,1,0,6,Machinga,rural
mostlyf1-b64e-4fd7-a0a6-56b042ad79d3,655,Machinga Rural,0.8988540172576904,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,2,Machinga,rural
mostlya8-33cd-403e-8fbc-68438ab82f03,655,Machinga Rural,0.8988540172576904,0,1,0,1,1,0,1,1,1,0,5,1,1,2,0,0,2,0,6,Machinga,rural
mostlyc9-101d-4aa0-badb-62daa76262d7,655,Machinga Rural,0.8988540172576904,0,0,0,0,0,1,0,1,1,0,5,3,1,2,2,0,2,0,8,Machinga,rural
mostlye8-e7d6-473f-ac43-b9f346173ed0,655,Machinga Rural,0.8988540172576904,0,1,0,0,1,0,0,1,1,1,2,4,2,2,0,0,2,0,6,Machinga,rural
mostlyc5-9939-46e7-92c8-dbc63b9b53d4,655,Machinga Rural,0.8988540172576904,1,0,0,1,1,0,0,1,1,0,1,2,0,0,0,0,0,2,3,Machinga,rural
mostly45-1286-4f2c-8aa3-1bbe08d09396,655,Machinga Rural,0.8988540172576904,0,0,0,1,1,0,1,1,1,1,1,3,1,1,0,0,2,0,4,Machinga,rural
mostly2b-1e8a-4461-a9e0-3cf8c1a0d0cb,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,0,0,1,1,0,4,5,2,1,1,2,2,0,9,Machinga,rural
mostly96-ef2c-415b-ba28-405de351ea68,655,Machinga Rural,0.8988540172576904,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Machinga,rural
mostly03-3714-4a29-a36e-7a76eab11747,655,Machinga Rural,0.8988540172576904,0,1,0,0,1,0,0,1,1,0,3,4,2,1,2,1,2,0,7,Machinga,rural
mostly9e-0b9c-4e4e-b80d-e83e1f896691,656,Machinga Rural,1.0250756740570068,0,0,0,0,1,0,0,1,1,0,2,3,1,1,2,0,2,0,5,Machinga,rural
mostly2f-a270-4a88-8f18-be40a29f7e16,656,Machinga Rural,1.0250756740570068,0,0,0,1,1,1,0,1,1,0,1,3,0,1,0,0,2,0,4,Machinga,rural
mostlya8-7e4c-4f30-92f0-783bd770037f,656,Machinga Rural,1.0250756740570068,0,0,0,1,1,0,1,1,1,1,1,4,1,0,1,0,1,1,5,Machinga,rural
mostly94-f97e-47fb-90a8-2e3cd4640770,656,Machinga Rural,1.0250756740570068,0,0,0,1,1,0,1,1,1,0,2,4,1,2,0,0,2,0,6,Machinga,rural
mostlye4-3b06-4814-b448-0d1a7e7254b2,656,Machinga Rural,1.0250756740570068,0,1,0,0,0,1,0,1,1,0,2,2,1,0,1,0,2,0,4,Machinga,rural
mostlyde-bda9-4a18-87b1-518f6048f752,656,Machinga Rural,1.0250756740570068,1,0,0,1,1,0,1,1,1,0,4,1,1,1,1,0,2,0,5,Machinga,rural
mostly91-749a-4bbb-a904-e5e25ba88b9f,656,Machinga Rural,1.0250756740570068,0,0,0,1,1,1,0,1,1,0,0,2,0,0,0,0,0,1,2,Machinga,rural
mostlyc8-064d-4031-a9cb-19d96563fc14,656,Machinga Rural,1.0250756740570068,0,1,0,0,1,1,1,1,1,1,4,6,3,2,0,0,2,0,10,Machinga,rural
mostly44-d43e-4f6e-ba82-f46f3b4a1f2f,656,Machinga Rural,1.0250756740570068,0,0,0,0,1,0,0,1,1,1,2,1,1,0,1,0,1,0,3,Machinga,rural
mostly9b-0c01-4855-b68c-dca0e20fe033,656,Machinga Rural,1.0250756740570068,0,0,0,1,1,0,1,1,1,1,2,2,1,1,2,0,2,0,4,Machinga,rural
mostly75-89c1-4bd1-8e9d-260f9851ba2b,656,Machinga Rural,1.0250756740570068,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,2,0,2,Machinga,rural
mostly4b-e3be-436b-b1a2-efd0c6325f36,656,Machinga Rural,1.0250756740570068,0,0,0,0,0,1,1,1,1,0,1,2,2,0,0,0,1,0,3,Machinga,rural
mostly5f-6095-488a-bda9-a483372df975,656,Machinga Rural,1.0250756740570068,0,1,0,0,1,0,0,1,1,1,1,4,2,1,1,0,1,0,5,Machinga,rural
mostly94-cebd-47d8-8bf2-66a698bb01dc,656,Machinga Rural,1.0250756740570068,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,Machinga,rural
mostlyf8-e10e-4a0b-a312-06cd68dd65fe,656,Machinga Rural,1.0250756740570068,1,1,0,0,1,1,0,1,1,1,1,2,1,1,0,0,2,0,3,Machinga,rural
mostly2a-6ea0-497f-9808-a2f552ab7c1c,656,Machinga Rural,1.0250756740570068,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0,1,0,2,Machinga,rural
mostlyf5-0232-46b0-b32d-4fb52df2c189,656,Machinga Rural,1.0250756740570068,0,1,0,0,1,0,0,1,1,0,2,1,1,1,0,0,2,0,3,Machinga,rural
mostlya4-5bd8-4f87-b789-c783fe13f722,656,Machinga Rural,1.0250756740570068,1,0,0,0,1,0,0,0,1,1,3,2,0,1,2,1,1,0,5,Machinga,rural
mostly21-6c02-4e38-94d3-d7e06e7dd917,656,Machinga Rural,1.0250756740570068,0,1,0,0,0,0,0,0,1,0,4,2,2,0,0,0,3,0,6,Machinga,rural
mostly3b-f9e9-4aad-ad5a-e9b1dc9b8a38,656,Machinga Rural,1.0250756740570068,0,1,0,0,1,1,0,1,1,0,2,2,2,1,0,0,2,0,4,Machinga,rural
mostlyca-49f4-46a9-ad60-2ba16fc56083,656,Machinga Rural,1.0250756740570068,0,0,0,0,1,1,0,1,1,1,1,5,2,2,1,0,2,0,6,Machinga,rural
mostlyc2-07d8-46a8-bb9f-36e7746d269e,656,Machinga Rural,1.0250756740570068,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,2,0,3,Machinga,rural
mostly21-ee36-4832-9fae-5fc18dfae588,657,Machinga Rural,0.7877422571182251,0,1,0,0,0,1,0,1,1,0,3,3,1,1,1,0,1,0,6,Machinga,rural
mostlyfb-72e5-48db-a30f-fd4b23416597,657,Machinga Rural,0.7877422571182251,0,1,0,0,1,0,1,1,1,0,1,3,1,1,1,0,1,0,4,Machinga,rural
mostly7a-14f2-4aaf-b8b3-45df9a7492ee,657,Machinga Rural,0.7877422571182251,0,1,0,0,1,1,1,1,1,0,3,3,2,1,0,0,2,0,6,Machinga,rural
mostly32-6b86-4a2e-b2ef-d273ce9dcde7,657,Machinga Rural,0.7877422571182251,1,0,0,1,0,0,0,0,1,0,3,1,2,1,0,0,3,0,4,Machinga,rural
mostly4c-a4fe-43a8-8cd9-4e814ac20ec7,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,0,0,1,1,0,5,5,1,2,2,1,3,1,10,Machinga,rural
mostly15-83ac-40b3-a6ef-1ae5611e88f7,657,Machinga Rural,0.7877422571182251,0,0,0,1,1,1,0,1,1,1,0,4,1,2,0,0,1,0,4,Machinga,rural
mostlya8-2a4c-4bb4-9a28-5540b61aad94,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,2,0,2,Machinga,rural
mostly4c-518c-4bec-a9b3-2055ace345b8,657,Machinga Rural,0.7877422571182251,0,1,0,0,1,1,1,0,1,0,2,5,1,2,1,1,1,0,7,Machinga,rural
mostlybd-453a-4749-ab89-03277d5db2c2,657,Machinga Rural,0.7877422571182251,0,0,1,1,1,0,0,1,1,1,1,2,0,2,1,0,1,0,3,Machinga,rural
mostly12-19fb-41dc-8902-be140afca97c,657,Machinga Rural,0.7877422571182251,0,1,0,0,1,1,0,1,1,0,1,2,1,1,1,0,1,0,5,Machinga,rural
mostlyeb-3e04-49bc-9c53-7451f2ca7f50,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,0,1,1,1,1,2,3,0,0,0,1,2,0,5,Machinga,rural
mostlyab-a1c1-4f07-9561-7ec3ef06dc5d,657,Machinga Rural,0.7877422571182251,0,0,0,1,1,0,0,1,1,0,0,2,1,1,0,0,1,0,2,Machinga,rural
mostly18-812c-433e-9476-bba317f5208f,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,0,1,1,1,0,1,5,3,2,1,0,3,0,10,Machinga,rural
mostly17-c041-4f25-a018-89afc5d0f53a,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,Machinga,rural
mostly3c-a6b8-4095-9ed6-39d3ca20679a,657,Machinga Rural,0.7877422571182251,0,1,0,1,1,1,0,1,1,0,6,5,1,2,2,0,2,1,9,Machinga,rural
mostly45-b544-4866-a702-4a805207d195,657,Machinga Rural,0.7877422571182251,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,Machinga,rural
mostly1d-4d73-4d68-88a3-dc2ce13e7c90,657,Machinga Rural,0.7877422571182251,0,0,0,1,1,1,1,1,1,1,0,4,1,0,1,0,0,1,4,Machinga,rural
mostlyee-e96e-495a-aee0-805dc462a50e,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,Machinga,rural
mostly9f-878f-499e-9b5c-5571a5219180,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,1,0,1,1,1,0,3,1,0,0,1,1,0,3,Machinga,rural
mostlyb1-4e55-4708-b164-270c78a2a7a7,657,Machinga Rural,0.7877422571182251,0,0,0,1,1,0,0,1,1,1,0,3,1,1,0,0,1,0,3,Machinga,rural
mostly92-e6c8-4110-9972-4e8affb8d766,657,Machinga Rural,0.7877422571182251,0,0,0,0,1,0,1,1,1,1,4,3,2,1,1,1,2,0,7,Machinga,rural
mostly8e-b36e-4d5f-901f-e1240596279e,657,Machinga Rural,0.7877422571182251,1,1,0,1,1,1,1,1,1,0,0,4,1,1,0,0,1,0,4,Machinga,rural
mostly80-db07-4f63-b64e-063e85a55ffb,657,Machinga Rural,0.7877422571182251,0,0,0,1,1,1,0,1,1,1,0,5,1,1,1,0,1,0,5,Machinga,rural
mostly02-d598-40f5-b4d7-05a59e4a13d5,658,Machinga Rural,0.5454087257385254,0,1,0,1,1,0,0,1,1,1,2,3,2,0,1,0,3,0,5,Machinga,rural
mostly94-41d6-406a-9c8c-7b382ef96dff,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,1,0,1,1,1,2,2,1,0,0,0,2,0,4,Machinga,rural
mostlybe-bb4d-46fb-be5c-aab45c701f58,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,0,1,1,1,0,2,3,1,1,1,1,1,0,5,Machinga,rural
mostly84-fa35-4e41-b662-d7298ceed661,658,Machinga Rural,0.5454087257385254,0,1,0,0,1,1,0,0,1,0,5,2,1,0,2,0,3,0,7,Machinga,rural
mostlyfb-b424-4d78-a1bf-276f0bc3a686,658,Machinga Rural,0.5454087257385254,0,0,0,0,1,1,0,1,1,0,1,2,1,0,0,0,2,0,3,Machinga,rural
mostly0f-728e-4092-af14-2c1b4e044be5,658,Machinga Rural,0.5454087257385254,1,0,0,0,0,1,0,0,1,0,1,3,0,2,1,0,1,0,4,Machinga,rural
mostlye9-1d5e-42fd-aa53-17c66c916b86,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,Machinga,rural
mostly4a-b3f3-467b-a7ea-5fe2e24e1ad7,658,Machinga Rural,0.5454087257385254,0,1,0,0,1,1,0,1,1,1,2,3,1,1,2,0,1,0,5,Machinga,rural
mostly4f-f922-46fd-8d1e-28bd8f6ec728,658,Machinga Rural,0.5454087257385254,1,0,0,1,1,1,0,1,1,1,1,2,0,1,2,0,1,0,3,Machinga,rural
mostly8c-1e99-49ee-a157-71039d436866,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,1,0,1,1,1,1,2,0,1,1,0,1,0,3,Machinga,rural
mostly3c-02de-4aff-a361-fb3f2eeb5313,658,Machinga Rural,0.5454087257385254,0,0,1,1,1,1,0,1,1,1,1,3,0,5,1,0,1,0,4,Machinga,rural
mostlycd-a673-43d8-b52d-336851d3961d,658,Machinga Rural,0.5454087257385254,0,1,1,0,1,1,0,0,1,0,3,1,1,1,2,0,2,0,6,Machinga,rural
mostly64-e0df-4ba9-8f17-af1ddeb460a3,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,1,1,1,1,1,2,2,1,0,0,1,2,0,4,Machinga,rural
mostly26-2ee7-4a3e-b392-a087c3d92b4a,658,Machinga Rural,0.5454087257385254,0,0,0,0,1,0,1,1,1,1,0,2,1,1,2,0,1,0,4,Machinga,rural
mostlya3-3f0a-4d2d-9178-bf6d44365bd5,658,Machinga Rural,0.5454087257385254,1,0,0,1,1,0,0,1,1,0,2,3,1,1,0,0,2,0,5,Machinga,rural
mostly77-62b2-4d7d-a625-4b9c5c8e0d2c,658,Machinga Rural,0.5454087257385254,0,0,0,0,1,1,0,1,1,0,0,3,1,1,1,0,2,0,5,Machinga,rural
mostlyf0-c0c4-4aad-9720-9d9a3d5de7d3,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,1,0,1,1,1,4,3,1,2,4,0,1,0,7,Machinga,rural
mostlye6-4f96-48fa-a897-91af2bd094bf,658,Machinga Rural,0.5454087257385254,0,0,0,0,1,1,0,1,1,1,4,2,1,2,3,0,3,0,6,Machinga,rural
mostlyff-6a36-4cbc-b533-c26d80b609c9,658,Machinga Rural,0.5454087257385254,0,1,0,0,1,1,1,1,1,1,3,3,2,1,1,1,1,0,6,Machinga,rural
mostly19-5478-4550-89c4-bdc88d9b7529,658,Machinga Rural,0.5454087257385254,0,0,0,0,1,0,0,1,1,1,2,2,0,0,1,1,2,0,4,Machinga,rural
mostlya5-53fb-42a9-b4b8-dacd1e590fb6,658,Machinga Rural,0.5454087257385254,0,1,0,0,1,1,0,1,1,1,1,4,1,2,1,0,1,0,5,Machinga,rural
mostly86-d28b-47c5-a10a-61221fdbd2d1,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,0,0,1,1,1,2,2,0,1,1,1,1,0,4,Machinga,rural
mostly27-1f74-47fe-a324-ea6215c61580,658,Machinga Rural,0.5454087257385254,0,0,0,1,1,1,0,1,1,1,0,3,1,1,1,0,2,0,3,Machinga,rural
mostlyb4-067f-41c7-84db-bed68596d532,658,Machinga Rural,0.5454087257385254,0,1,0,0,1,1,0,1,1,1,1,2,1,0,0,0,2,0,3,Machinga,rural
